fuente,categoria,subcategoria,producto_tipo,marca,descripcion,presentacion,codigo_barras,precio_referencia,url_fuente,fecha_consulta
METRO,ABARROTES,CONSERVAS,,Calé,"Aceitunas con Alcachofas Calé Tapenade Frasco 185 g","185 g",7752100000284,13.50,https://www.metro.pe/aceitunas-con-alcachofas-cale-tapenade-frasco-185-g/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Palacio del Oriente","Atún Claro en Aceite de Oliva Palacio de Oriente Lata 111 g","111 g",8410205022042,19.90,https://www.metro.pe/atun-claro-en-aceite-de-oliva-palacio-de-oriente-lata-111-g-4916/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Brand name","Trozos de Atún en Aceite Vegetal A1 140g","140 g",7759450000209,5.20,https://www.metro.pe/trozos-de-at-n-en-aceite-vegetal-a1-140g-4456/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Vigilante,"Sardinas en Aceite de Oliva Vigilante 120g","120 g",8410234221058,19.90,https://www.metro.pe/sardinas-en-aceite-de-oliva-vigilante-120g/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Mutti,"Tomate Cerezas Pelados Mutti Lata 400 g","400 g",8005110550508,9.90,https://www.metro.pe/tomate-cerezas-pelados-mutti-lata-400-g-2/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Vigilante,"Mejillones en Escabeche Vigilante Lata 115 g","115 g",8410234551209,19.90,https://www.metro.pe/mejillones-en-escabeche-vigilante-lata-115-g-21125/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Del Monte","Arvejitas Dulces Del Monte Lata 241 g","241 g",7591024104377,9.50,https://www.metro.pe/arvejitas-dulces-del-monte-lata-241-g/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Pennant,"Cerezas Rojas Marrasquino Pennat 16 oz",,,30.90,https://www.metro.pe/cerezas-rojas-marrasquino-pennat-16-oz/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Pennant,"Cerezas Rojas Marraquino Pennat 10 oz",,,24.50,https://www.metro.pe/cerezas-rojas-marraquino-pennat-10-oz-508126/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Bali,"Piña en Rodajas Bali Lata 227 g","227 g",7752716000098,6.90,https://www.metro.pe/pina-en-rodajas-bali-lata-227-g-2/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Bali,"Piña en Rodajas Bali Lata 567 g","567 g",7752716000111,10.90,https://www.metro.pe/pina-en-rodajas-bali-lata-567-g-2/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Calé,"Mix de Aceitunas Calé Tapenade Frasco 185 g","185 g",7752100000307,13.50,https://www.metro.pe/mix-de-aceitunas-cale-tapenade-frasco-185-g-2/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Real,"Sólido de Atún en Agua Real 140g","140 g",8858679317170,6.90,https://www.metro.pe/solido-de-atun-en-agua-real-140g-54627002/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Valle Fértil","Espárragos Blancos Valle Fértil 210g","210 g",7751033057396,11.90,https://www.metro.pe/esparragos-blancos-valle-fertil-210g-2/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Del Monte","Choclo Dulce Desgranado Del Monte Lata 432 g","432 g",7591024120865,13.50,https://www.metro.pe/choclo-dulce-desgranado-del-monte-lata-432-g/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Florida,"Sólido de Atún en Aceite Vegetal Florida 140g","140 g",7751158208901,7.90,https://www.metro.pe/s-lido-de-at-n-en-aceite-vegetal-florida-140g-48329001/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Valle Fértil","Alcaparras Valle Fértil Frasco 100 g","100 g",7751033000323,13.90,https://www.metro.pe/alcaparras-valle-fertil-frasco-100-g/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Valle Fértil","Corazón de Palmito Entero Valle Fertil Frasco 280 g","280 g",7751033000118,17.90,https://www.metro.pe/corazon-de-palmito-entero-valle-fertil-frasco-280-g-2/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Valle Fértil","Pimiento del Piquillo Gourmet Valle Fertil Frasco 290 g","290 g",7751033281944,9.90,https://www.metro.pe/pimiento-del-piquillo-gourmet-valle-fertil-frasco-290-g-2/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Valle Fértil","Fondos de Alcachofa Valle Fertil Frasco 410 g","410 g",7751033000040,25.90,https://www.metro.pe/fondos-de-alcachofa-valle-fertil-frasco-410-g-2/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Campomar,"Sólido de Caballa Campomar en Aceite Lata 150g","150 g",7750408000005,6.50,https://www.metro.pe/solido-de-caballa-campomar-en-aceite-lata-150g-104467/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Vigilante,"Sardinas al Limón en Aceite Vegetal Vigilante 120g","120 g",8410234311056,16.90,https://www.metro.pe/sardinas-al-limon-en-aceite-vegetal-vigilante-120g/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Valle Fértil","Corazón de Alcachofa Valle Fértil Frasco 410 g","410 g",7751033281920,16.50,https://www.metro.pe/corazon-de-alcachofa-valle-fertil-frasco-410-g-2/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Vigilante,"Trozos de Calamar en su Tinta Vigilante Lata 115 g","115 g",8410234601065,16.90,https://www.metro.pe/trozos-de-calamar-en-su-tinta-vigilante-lata-115-g/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,Vigilante,"Sardinas en Aceite Picantes Lata 120 g","120 g",8410234281052,16.90,https://www.metro.pe/sardinas-en-aceite-picantes-lata-120-g/p,2026-09-08
METRO,ABARROTES,CONSERVAS,,"Dos Caballos","Cocktail de Frutas Dos Caballos 820g","820 g",7759809000003,12.90,https://www.metro.pe/cocktail-de-frutas-dos-caballos-820g-4859/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Costeño Añejo Extra 5kg","5 kg",7755139003363,20.90,https://www.metro.pe/arroz-coste-o-a-ejo-extra-5kg-1000184/p,2026-09-08
METRO,ABARROTES,ARROZ,,Faraon,"Arroz Blanco Extra Añejo Faraón Naranja 5kg","5 kg",7754294000095,22.90,https://www.metro.pe/arroz-blanco-extra-anejo-faraon-naranja-5kg-570522/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Extra Costeño 5kg","5 kg",7758003000147,20.90,https://www.metro.pe/arroz-extra-costeno-5kg-14974-2/p,2026-09-08
METRO,ABARROTES,ARROZ,,Faraon,"Arroz Blanco Extra Añejo Faraón Naranja 10kg","10 kg",7758950000146,46.00,https://www.metro.pe/arroz-blanco-extra-anejo-faraon-naranja-10kg-570569-2/p,2026-09-08
METRO,ABARROTES,ARROZ,,Metro,"Arroz Extra Metro 5kg","5 kg",7754725000052,17.50,https://www.metro.pe/arroz-extra-metro-5kg-391214/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Valle Norte","Arroz Gran Reserva Extra Valle Norte Bolsa 5 Kg","5 Kg",7754725781616,23.10,https://www.metro.pe/arroz-extra-valle-norte-mejorado-bolsa-5-kg-107169-2/p,2026-09-08
METRO,ABARROTES,ARROZ,,Campero,"Arroz Reserva Extra Campero 5kg","5 kg",7754725001257,21.90,https://www.metro.pe/arroz-reserva-extra-campero-5kg-1037327/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Gran Chalan","Arroz Extra Gran Chalán 5kg","5 kg",7750002000326,20.20,https://www.metro.pe/arroz-extra-natural-gran-chalan-bolsa-5-kg-792210/p,2026-09-08
METRO,ABARROTES,ARROZ,,Faraon,"Arroz Blanco Extra Añejo Faraón Naranja 750g","750 g",7754294000071,4.00,https://www.metro.pe/arroz-blanco-extra-anejo-faraon-naranja-750g-570523/p,2026-09-08
METRO,ABARROTES,ARROZ,,Metro,"Arroz Superior Metro Bolsa 5 kg","5 kg",7750434445757,16.50,https://www.metro.pe/arroz-superior-metro-bolsa-5-kg-22036-2/p,2026-09-08
METRO,ABARROTES,ARROZ,,Paisana,"Arroz Superior Paisana 5kg","5 kg",7755139002823,18.50,https://www.metro.pe/arroz-superior-paisana-5kg-576339/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Extra Costeño 750g","750 g",7758003000048,4.50,https://www.metro.pe/arroz-extra-costeno-750g-11386/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Costeño Extra Añejo 10kg","10 kg",7755139003547,41.90,https://www.metro.pe/arroz-coste-o-extra-a-ejo-10kg-1027522/p,2026-09-08
METRO,ABARROTES,ARROZ,,Metro,"Arroz Superior Metro 750g","750 g",7754725000403,2.90,https://www.metro.pe/arroz-superior-metro-750g-391212/p,2026-09-08
METRO,ABARROTES,ARROZ,,Paisana,"Arroz Superior Paisana Bolsa 1 kg","1 kg",7755139002816,4.40,https://www.metro.pe/arroz-superior-paisana-bolsa-1-kg-576341/p,2026-09-08
METRO,ABARROTES,ARROZ,,Paisana,"Arroz Extra Paisana Bolsa 5 kg","5 kg",7755139002809,21.30,https://www.metro.pe/arroz-extra-paisana-bolsa-5-kg-576340/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Valle Norte","Arroz Gran Reserva Extra Valle Norte Bolsa 750 g","750 g",7750039057225,4.90,https://www.metro.pe/arroz-extra-valle-norte-bolsa-750-g-107167/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Molino Rojo","Arroz Integral Molino Rojo Bolsa 1 Kg","1 Kg",7758003323147,4.90,https://www.metro.pe/arroz-integral-molino-rojo-bolsa-1-kg-3212/p,2026-09-08
METRO,ABARROTES,ARROZ,,Metro,"Arroz Extra Añejo Metro 5kg","5 kg",2050044439906,20.80,https://www.metro.pe/arroz-extra-a-ejo-metro-5kg-1051598/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Costeño Extra 3kg","3 kg",7755139003448,15.90,https://www.metro.pe/arroz-coste-o-extra-3kg-1042871/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Campo Norte","Arroz Extra Añejo Campo Norte 5kg","5 kg",7757477000035,25.90,https://www.metro.pe/arroz-extra-a-ejo-campo-norte-5kg-1011401/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Cuisine & Co","Arroz Integral Cuisine & Co 5kg","5 kg",2050044195789,22.50,https://www.metro.pe/arroz-integral-cuisine-co-5kg-981438/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Gran Chalan","Arroz Extra Gran Chal n 10kg Arroz Extra Gran Chalán 10kg","10 kg",7757018000173,43.10,https://www.metro.pe/arroz-extra-gran-chalan-x-10kg/p,2026-09-08
METRO,ABARROTES,ARROZ,,Faraon,"Arroz Superior Añejo Faraón Rojo 750g","750 g",7754294000088,3.40,https://www.metro.pe/arroz-superior-anejo-faraon-rojo-750g-733916/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Cuisine & Co","Arroz Extra Añejo Cuisine&Co Bolsa 5 kg","5 kg",2050043753904,21.50,https://www.metro.pe/arroz-extra-anejo-cuisine-co-bolsa-5-kg-789685/p,2026-09-08
METRO,ABARROTES,ARROZ,,Faraon,"Arroz Superior Añejo Faraón Rojo 5kg","5 kg",7754294000101,19.90,https://www.metro.pe/arroz-superior-anejo-faraon-rojo-5kg-570525/p,2026-09-08
METRO,ABARROTES,ARROZ,,Metro,"Arroz Extra Metro 750g","750 g",7754725000397,3.50,https://www.metro.pe/arroz-extra-metro-750g-391213/p,2026-09-08
METRO,ABARROTES,ARROZ,,Paisana,"Arroz Extra Paisana Bolsa 1 kg","1 kg",7755139002793,4.90,https://www.metro.pe/arroz-extra-paisana-bolsa-1-kg-576342/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Integral Costeño 750g","750 g",7755139000287,5.80,https://www.metro.pe/arroz-integral-costeno-750g-368383/p,2026-09-08
METRO,ABARROTES,ARROZ,,Bárcidda,"Arroz Japónico para Sushi Bárcidda 500g","500 g",9836054980057,5.90,https://www.metro.pe/arroz-jap-nico-para-sushi-b-rcidda-500g-1059714/p,2026-09-08
METRO,ABARROTES,ARROZ,,Pacasmayo,"Arroz Pacasmayo Extra 5kg","5 kg",7750453480036,25.50,https://www.metro.pe/arroz-pacasmayo-extra-5kg-1036152/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Campo Norte","Arroz Añejo Extra Campo Norte 2.5kg","2.5 kg",7757477000257,13.40,https://www.metro.pe/arroz-a-ejo-extra-campo-norte-2-5kg-1034976/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Cuisine & Co","Arroz Integral Cuisine & Co 750g","750 g",2050044195765,4.50,https://www.metro.pe/arroz-integral-cuisine-co-750g-981437/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Costeño Añejo Extra 750g","750 g",7755139003356,4.30,https://www.metro.pe/arroz-coste-o-a-ejo-extra-750g-1000183/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Valle Norte","Arroz Integral Vallenorte 750g","750 g",7754725000670,5.70,https://www.metro.pe/arroz-integral-x750g-vallenorte/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Cuisine & Co","Arroz Extra Cuisine & Co 5kg","5 kg",2050044195147,18.90,https://www.metro.pe/arroz-extra-cuisine-co-5kg-981123/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Gran Chalan","Arroz Extra Gran Chalán 750g","750 g",7750002000319,4.40,https://www.metro.pe/arroz-extra-natural-gran-chalan-bolsa-750-gr-792209/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Gran Chalan","Arroz Superior Gran Chalán 5kg","5 kg",7750002000531,21.10,https://www.metro.pe/arroz-superior-natural-gran-chalan-bolsa-5-kg-792212/p,2026-09-08
METRO,ABARROTES,ARROZ,,Maxima,"Arroz Familiar Maxima Bolsa 5 kg","5 kg",7757018000524,16.90,https://www.metro.pe/arroz-familiar-maxima-bolsa-5-kg-498326/p,2026-09-08
METRO,ABARROTES,ARROZ,,Paisana,"Arroz Integral Paisana Bolsa 1 kg","1 kg",7755139002830,6.70,https://www.metro.pe/arroz-integral-paisana-bolsa-1-kg-576343/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Valle Norte","Arroz Superior Valle Norte Primera Cosecha Bolsa 750 g","750 g",7754725000281,4.30,https://www.metro.pe/arroz-superior-valle-norte-primera-cosecha-bolsa-750-g-356979/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Superior Costeño 5kg","5 kg",7755139965333,20.90,https://www.metro.pe/arroz-superior-costeno-5kg-184926-2/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Parbolizado Costeño 750g","750 g",7755139965319,5.60,https://www.metro.pe/arroz-parbolizado-costeno-750g-79474/p,2026-09-08
METRO,ABARROTES,ARROZ,,Metro,"Arroz Extra Metro 10kg","10 kg",2050044381113,37.90,https://www.metro.pe/arroz-extra-metro-10kg-1033074/p,2026-09-08
METRO,ABARROTES,ARROZ,,Metro,"Arroz Extra Añejo Metro 10kg","10 kg",2050044381120,44.50,https://www.metro.pe/arroz-extra-a-ejo-metro-10kg-1033075/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Costeño Extra Añejo 3kg","3 kg",7755139003455,15.90,https://www.metro.pe/arroz-coste-o-extra-a-ejo-3kg-1042872/p,2026-09-08
METRO,ABARROTES,ARROZ,,Campero,"Arroz Reserva Extra Campero 1kg","1 kg",7754725001295,5.90,https://www.metro.pe/arroz-reserva-extra-campero-1kg-1037326/p,2026-09-08
METRO,ABARROTES,ARROZ,,Pacasmayo,"Arroz Pacasmayo Añejo 5kg","5 kg",7750453480043,26.90,https://www.metro.pe/arroz-pacasmayo-a-ejo-5kg-1036153/p,2026-09-08
METRO,ABARROTES,ARROZ,,Pacasmayo,"Arroz Extra Pacasmayo 750g","750 g",7750453480005,4.40,https://www.metro.pe/arroz-extra-pacasmayo-750g-1036150/p,2026-09-08
METRO,ABARROTES,ARROZ,,Faraon,"Arroz Blanco Extra Añejo Faraon Verde 5kg","5 kg",7758950001051,20.90,https://www.metro.pe/arroz-blanco-extra-anejo-faraon-verde-5kg-1022353/p,2026-09-08
METRO,ABARROTES,ARROZ,,Paisana,"Arroz Fortificado Superior Bolsa 5 Kg","5 Kg",7755139003103,22.90,https://www.metro.pe/arroz-fortificado-superior-bolsa-5-kg-758605/p,2026-09-08
METRO,ABARROTES,ARROZ,,Metro,"Arroz Superior Metro 10kg","10 kg",7754725000717,36.90,https://www.metro.pe/arroz-superior-metro-10kg-760287/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Cuisine & Co","Arroz Añejo Extra Cuisine & Co 750g","750 g",2050043753928,4.00,https://www.metro.pe/arroz-anejo-extra-cuisine-co-750g-789686/p,2026-09-08
METRO,ABARROTES,ARROZ,,Maxima,"Saquillo De Arroz Maxima Contenido 10 kg","10 kg",2050004191103,32.90,https://www.metro.pe/saquillo-de-arroz-maxima-contenido-10-kg/p,2026-09-08
METRO,ABARROTES,ARROZ,,Paisana,"Arroz Parbolizado Paisana Bolsa 1 kg","1 kg",7755139002847,7.00,https://www.metro.pe/arroz-parbolizado-paisana-bolsa-1-kg-576345/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Valle Norte","Arroz Superior Valle Norte Primera cosecha Bolsa 5 kg","5 kg",7750039000290,22.80,https://www.metro.pe/arroz-superior-valle-norte-primera-cosecha-bolsa-5-kg-356980/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Cuisine & Co","Arroz Extra Cuisine & Co 750g","750 g",2050044195123,3.80,https://www.metro.pe/arroz-extra-cuisine-co-750g-981122/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Superior Costeño 750g","750 g",7755139965326,4.10,https://www.metro.pe/arroz-superior-costeno-750g-171247/p,2026-09-08
METRO,ABARROTES,ARROZ,,Faraon,"Arroz Extra Añejo Faraón Azul 3kg","3 kg",7758950000009,11.00,https://www.metro.pe/arroz-extra-a-ejo-fara-n-azul-3kg-1071262/p,2026-09-08
METRO,ABARROTES,ARROZ,,Pacasmayo,"Arroz Añejo Pacasmayo 750g","750 g",7750453480029,4.50,https://www.metro.pe/arroz-anejo-pacasmayo-750g-1036151/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Campo Norte","Arroz Extra Añejo Campo Norte 750g","750 g",7757477000042,4.50,https://www.metro.pe/arroz-extra-a-ejo-campo-norte-750g-1011402/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Cuisine & Co","Arroz Superior Cuisine & Co 750g","750 g",2050044195161,3.20,https://www.metro.pe/arroz-superior-x-750g-cuisine-co/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Cuisine & Co","Arroz Superior Cuisine & Co 5kg","5 kg",2050044195185,18.50,https://www.metro.pe/arroz-superior-x-5kg-cuisine-co/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Valle Norte","Arroz Añejo Superior Valle Norte 5kg","5 kg",7754725001271,25.40,https://www.metro.pe/arroz-superior-anejo-x5kg-vallenorte-2/p,2026-09-08
METRO,ABARROTES,ARROZ,,Pacasmayo,"Gran Arroz Pacasmayo Superior 10 kg","10 kg",7759442000101,45.90,https://www.metro.pe/gran-arroz-pacasmayo-superior-10-kg/p,2026-09-08
METRO,ABARROTES,ARROZ,,Chaparri,"Arroz Nir Añejado Chaparri Bolsa 10 Kg","10 Kg",7759442000095,47.70,https://www.metro.pe/arroz-nir-anejado-chaparri-bolsa-10-kg-763554/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Gran Chalan","Arroz Superior Gran Chalán 750g","750 g",7750002000548,4.10,https://www.metro.pe/arroz-superior-natural-gran-chalan-bolsa-750-gr-792211/p,2026-09-08
METRO,ABARROTES,ARROZ,,Paisana,"Arroz Arborio Paisana Bolsa 1 kg","1 kg",7755139002854,14.90,https://www.metro.pe/arroz-arborio-paisana-bolsa-1-kg-576344/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Tesoro Del Campo","Arroz Glaseado Tesoro Del Campo Bolsa 1 Kg","1 Kg",7751130000066,7.90,https://www.metro.pe/arroz-glaseado-tesoro-del-campo-bolsa-1-kg-225228/p,2026-09-08
METRO,ABARROTES,ARROZ,,"Riso Scotti","Arroz Basmati Riso Scotti Caja 500 g","500 g",8001860260315,18.70,https://www.metro.pe/arroz-basmati-riso-scotti-caja-500-g-203744/p,2026-09-08
METRO,ABARROTES,ARROZ,,Costeño,"Arroz Arborio Costeño 750g","750 g",7758003000031,11.90,https://www.metro.pe/arroz-arborio-costeno-750g-79473/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Nestle,"Besos de Moza Clásico 9un","9 un",7752087500982,7.90,https://www.metro.pe/besos-de-moza-clasico-9un-5430-2/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Sublime,"Chocolate Sublime Capuccino 37g","37 g",8445292635882,3.50,https://www.metro.pe/chocolate-sublime-capuccino-37g-1067693/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Sublime,"Chocolate con Leche con Maní Sublime Sonrisa 8un","8 un",8445290477934,21.90,https://www.metro.pe/chocolate-con-leche-con-mani-sublime-sonrisa-8un-935573/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Sublime,"Bombones de Chocolate Sublime 136g","136 g",8445290236708,11.90,https://www.metro.pe/bombones-de-chocolate-sublime-136g-2/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Sublime,"Chocolate Winter's Maxi Maní 18g CHOCOLATE WINTER'S MAXI MANI 18G","18 g",7752748011017,1.00,https://www.metro.pe/chocolate-winter-s-maxi-man-18g-1068398/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Sublime,"Chocolate Sublime Galleta 28g","28 g",7613032958077,2.50,https://www.metro.pe/chocolate-sublime-galleta-28g-1057714/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Granuts,"Chocolate Snickers Barra 21.5g","21.5 g",7506174502645,1.90,https://www.metro.pe/chocolate-snickers-barra-21-5g-1048626/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Triángulo,"Chocolate con Leche Triángulo Barra 30 g Caja 10 unid","30 g",7613287865670,21.90,https://www.metro.pe/chocolate-con-leche-triangulo-barra-30-g-caja-10-unid/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,"La Iberica","Chocolate con Leche sin Azúcar 40% Cacao Milky La Ibérica Barra 20 g Bolsa 10 unid","20 g",7750060002034,36.60,https://www.metro.pe/chocolate-con-leche-sin-azucar-40-cacao-milky-la-iberica-barra-20-g-bolsa-10-unid/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Sublime,"Chocolate Bitter con Maní 41% Cacao Sublime 38g","38 g",7613036568395,3.60,https://www.metro.pe/chocolate-bitter-con-mani-41-cacao-sublime-38g/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Sublime,"Chocolate con Leche Sublime Sonrisa 37g","37 g",8445290321701,3.50,https://www.metro.pe/chocolate-con-leche-sublime-sonrisa-37g-720063/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Triangulo,"Bombones de Chocolate con Leche Triángulo 136g","136 g",7613287866134,11.90,https://www.metro.pe/bombones-de-chocolate-con-leche-triangulo-136g-3/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,"La Ibérica","Chocolate de Leche La Ibérica Milky Barra 50 g","50 g",7750060576832,6.90,https://www.metro.pe/chocolate-de-leche-la-iberica-milky-barra-50-g/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Triangulo,"Chocolate con Leche Triángulo Barra 30 g","30 g",7613035379022,2.50,https://www.metro.pe/chocolate-con-leche-triangulo-barra-30-g/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Costa,"Chocolate Bitter Vizzio Costa 69g","69 g",7750885011921,3.80,https://www.metro.pe/chocolate-bitter-vizzio-costa-69g/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Schogetten,"Dark Chocolate Schogetten Tableta 100 g","100 g",4000607852008,6.90,https://www.metro.pe/dark-chocolate-schogetten-tableta-100-g-2/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Mauxion,"Chocolate de Leche con Avellanas Mauxion Salut 100g","100 g",4000415065904,6.90,https://www.metro.pe/chocolate-de-leche-con-avellanas-mauxion-salut-100g/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Schogetten,"Alpine Milk Chocolate Schogetten Tableta 100 g","100 g",4000607850004,7.90,https://www.metro.pe/alpine-milk-chocolate-schogetten-tableta-100-g/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Princesa,"Bombones de Chocolate Princesa 136g","136 g",7613287866196,11.90,https://www.metro.pe/bombones-de-chocolate-princesa-136g-532639-2/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Costa,"Almendras con Cobertura de Chocolate Vizzio 63g","63 g",7750885020848,3.80,https://www.metro.pe/almendras-con-cobertura-de-chocolate-vizzio-63g-11164/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Schogetten,"Chocolate Schogetten Caramel Brownie Tableta 100 g","100 g",4000415040109,7.90,https://www.metro.pe/chocolate-schogetten-caramel-brownie-tableta-100-g/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,M&M's,"Chocolate Confitado m&m's Peanut 49.3g","49.3 g",,5.40,https://www.metro.pe/chocolate-confitado-m-m-s-peanut-49-3g-1016672/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,MontBlanc,"Chocolate con Leche Mont Blanc Sin Azúcar 50g","50 g",7752748011772,6.00,https://www.metro.pe/chocolate-con-leche-mont-blanc-sin-azucar-50g-1009035/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Vizzio,"Chocolate Vizzio Grageas Mix 122g","122 g",7750885023740,11.60,https://www.metro.pe/chocolate-vizzio-grageas-mix-122g-1004808/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Snickers,"Chocolate Snickers Peanut Butter 50.5g","50.5 g",,5.40,https://www.metro.pe/chocolate-snickers-peanut-butter-50-5g-993131/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,"La Ibérica","Chocolate con Leche sin Azúcar 40% Cacao Milky La Ibérica Barra 50 g","50 g",7750060003208,8.50,https://www.metro.pe/chocolate-con-leche-sin-azucar-40-cacao-milky-la-iberica-barra-50-g/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Valor,"Chocolate Negro 70% Cacao Sin Azúcar Añadida Valor Tableta 100 g","100 g",8410109050882,14.90,https://www.metro.pe/chocolate-negro-70-cacao-sin-azucar-anadida-valor-tableta-100-g/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,"La Iberica","Pastillas De Chocolate 70% Cacao La Ibérica Caja 150 g","150 g",7750060002454,35.80,https://www.metro.pe/pastillas-de-chocolate-70-cacao-la-iberica-caja-150-g-2/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,Sapito,"Chocolate Sapito Bolsa 30 Unidades",,7757174010580,17.50,https://www.metro.pe/chocolate-sapito-bolsa-30-unidades/p,2026-09-08
METRO,"GALLETAS Y DULCES",CHOCOLATES,,"2 Cerritos","Pasas Borrachas con Chocolate 2 Cerritos Bolsa 125g","125 g",7751584002524,11.50,https://www.metro.pe/pasas-borrachas-con-chocolate-2-cerritos-bolsa-125g-59419001/p,2026-09-08
