fuente,categoria,subcategoria,producto_tipo,marca,descripcion,presentacion,codigo_barras,precio_referencia,url_fuente,fecha_consulta
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PHILIPS,"Afeitadora Philips 360D Flexible seco y húmedo S5880/20",,,,https://www.plazavea.com.pe/afeitadora-philips-360d-flexible-seco-y-humedo-s5880-20-101261635/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PHILIPS,"Afeitadora Philips 360D Flexible seco y húmedo S5880/20",,,,https://www.plazavea.com.pe/afeitadora-philips-360d-flexible-seco-y-humedo-s5880-20-101261619/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,ENCHEN,"Mini Afeitadora Portatil Enchen - MS003 MIAMS3STD",,6974728530214,,https://www.plazavea.com.pe/mini-afeitadora-portatil-enchen-ms003-101257305/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PHILIPS,"Afeitadora Philips Seco o Humedo USB S1151 Serie 1000 Recargable",,,,https://www.plazavea.com.pe/afeitadora-philips-seco-o-humedo-usb-s1151-serie-1000-recargable-101256930/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,REMINGTON,"Kit De Corte De Barba Remington PG6125",,,,https://www.plazavea.com.pe/kit-de-corte-de-barba-remington-pg6125-101255047/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PHILIPS,"OneBlade Cuchilla de repuesto Acero Inoxidable Philips QP220-51 QP220-51",,8720689016087,,https://www.plazavea.com.pe/oneblade-cuchilla-de-repuesto-acero-inoxidable-philips-qp220-51-101254065/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GAMA,"Afeitadora Gama GHS Master Recargable",,,,https://www.plazavea.com.pe/afeitadora-gama-ghs-master-recargable-101243671/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GAMA,"Afeitadora Gama GHS Master Recargable",,,,https://www.plazavea.com.pe/afeitadora-gama-ghs-master-recargable-101243630/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,KEMEI,"Shaver Kemei  Digital KM-2027",,,,https://www.plazavea.com.pe/shaver-kemei-digital-km-2027-101237909/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,KEMEI,"Shaver Kemei Cord Cordless Digital KM-2027",,,,https://www.plazavea.com.pe/shaver-kemei-cord-cordless-digital-km-2027-101237893/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,ANDIS,"Shaver Andis Profoil Lithium Plus con Base",,,,https://www.plazavea.com.pe/shaver-andis-profoil-lithium-plus-con-base-101234724/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,ANDIS,"Shaver Andis Profoil Lithium Plus con Base",,,,https://www.plazavea.com.pe/shaver-andis-profoil-lithium-plus-con-base-101234586/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,ANDIS,"Shaver ANDIS Profoil Lithium Plus Blanco",,,,https://www.plazavea.com.pe/shaver-andis-profoil-lithium-plus-blanco-101234577/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,ANDIS,"Shaver Andis Profoil Lithium Plus con Base",,,,https://www.plazavea.com.pe/shaver-andis-profoil-lithium-plus-con-base-101234570/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,ANDIS,"Shaver ANDIS Profoil Lithium Plus Blanco",,,,https://www.plazavea.com.pe/shaver-andis-profoil-lithium-plus-blanco-101234552/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,ANDIS,"Shaver ANDIS Profoil Lithium Plus Blanco",,,,https://www.plazavea.com.pe/shaver-andis-profoil-lithium-plus-blanco-101234508/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Afeitadora Maquina para Cortar Cabello Portatil",,,,https://www.plazavea.com.pe/afeitadora-maquina-para-cortar-cabello-portatil-101233987/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PHILIPS,"Afeitadora Eléctrica Philips S1151 Inalámbrica Uso en Seco y Húmedo S1151",,8720689024686,,https://www.plazavea.com.pe/afeitadora-electrica-philips-s1151-inalambrica-uso-en-seco-y-humedo-101221138/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,XIAOMI,"Afeitadora XIAOMI Mi 5-Blade Electric Shaver GL",,,,https://www.plazavea.com.pe/afeitadora-xiaomi-mi-5-blade-electric-shaver-gl-101219069/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Maquina Afeitadora Kemei  Modelo KM T93 Maquina Afeitadora Kemei  Modelo KM T94",,,,https://www.plazavea.com.pe/maquina-afeitadora-kemei-modelo-km-t93-101217154/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,WAHL,"Aceite Wahl para maquina de cortar cabello",,,,https://www.plazavea.com.pe/aceite-wahl-para-maquina-de-cortar-cabello-101216494/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Peinetas Guías Para Maquina de Cortar Cabello",,,,https://www.plazavea.com.pe/peinetas-guias-para-maquina-de-cortar-cabello-101216460/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PHILIPS,"Afeitadora de Barba con Aspirado Philips BT7201-15 Negro",,,,https://www.plazavea.com.pe/afeitadora-de-barba-con-aspirado-philips-bt7201-15-negro-101210629/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Máquina Patillera 2 en 1 VGR V-949 Argentina IPX6 Recargable",,,,https://www.plazavea.com.pe/maquina-patillera-2-en-1-vgr-v-949-argentina-ipx6-recargable-101205144/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,ENCHEN,"Afeitadora Enchen Steel 3S",,,,https://www.plazavea.com.pe/afeitadora-enchen-steel-3s-101191552/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Recortadora Philips Norelco MG5910/49 18 Piezas",,,,https://www.plazavea.com.pe/recortadora-philips-norelco-mg5910-49-18-piezas-101140112/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PHILIPS,"Moldeador De Barba Philips Oneblade Pro Qp6530",,,,https://www.plazavea.com.pe/moldeador-de-barba-philips-oneblade-pro-qp6530-101135161/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Maquina Para Cortar Cabello - Kit completo",,,,https://www.plazavea.com.pe/maquina-para-cortar-cabello-kit-completo-101133551/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"KIRKLAND SIGNATURE","Minoxidil Kirkland Espuma x 3 frascos Cabello y barba",,,,https://www.plazavea.com.pe/minoxidil-kirkland-espuma-x-3-frascos-cabello-y-barba-101102154/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"KIRKLAND SIGNATURE","Minoxidil Kirkland Espuma x6 unidades Cabello y Barba","6 unidades",,,https://www.plazavea.com.pe/minoxidil-kirkland-espuma-x6-unidades-cabello-y-barba-101102141/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"NEVADA NATURAL PRODUCTS","Espuma para Afeitar + Mascarilla Negra NNP + Minoxidil espuma Kirkland",,,,https://www.plazavea.com.pe/espuma-para-afeitar-mascarilla-negra-nnp-minoxidil-espuma-kirkland-101076047/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"NEVADA NATURAL PRODUCTS","Espuma para Afeitar + Mascarilla Negra Barber Shop Nevada Natural Products",,,,https://www.plazavea.com.pe/espuma-para-afeitar-mascarilla-negra-barber-shop-nevada-natural-products-101076045/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"NEVADA NATURAL PRODUCTS","Espuma para Afeitar + Mascarilla Negra NNP + Minoxidil líquido Kirkland",,,,https://www.plazavea.com.pe/espuma-para-afeitar-mascarilla-negra-nnp-minoxidil-liquido-kirkland-101076044/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"NEVADA NATURAL PRODUCTS","Espuma para Afeitar + Spary para Limpieza de Maquinas Barber Shop Nevada Natural Products",,,,https://www.plazavea.com.pe/espuma-para-afeitar-spary-para-limpieza-de-maquinas-barber-shop-nevada-natural-products-101076043/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Maquina de Afeitar Recargable Doble Hoja Kemei-2024",,,,https://www.plazavea.com.pe/maquina-de-afeitar-recargable-doble-hoja-kemei-2024-101049489/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Maquina Afeitadora Rasuradora Shaver Profesional Kemei 3382",,,,https://www.plazavea.com.pe/maquina-afeitadora-rasuradora-shaver-profesional-kemei-3382-101049488/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Cabezal de Repuesto para Afeitadora Mi Electric Shaver S500",,,,https://www.plazavea.com.pe/cabezal-de-repuesto-para-afeitadora-mi-electric-shaver-s500-101049483/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Afeitadora Portatil Recargable MOD2 - Razurador color Verde",,,,https://www.plazavea.com.pe/afeitadora-portatil-recargable-mod2-razurador-color-verde-101049482/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Afeitadora Portatil Recargable MOD2 - Razurador color Negro",,,,https://www.plazavea.com.pe/afeitadora-portatil-recargable-mod2-razurador-color-negro-101049481/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Afeitadora Portatil Recargable MOD2 - Razurador color Dorado",,,,https://www.plazavea.com.pe/afeitadora-portatil-recargable-mod2-razurador-color-dorado-101049480/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Afeitadora Portatil Recargable MOD2 - Razurador color Azul",,,,https://www.plazavea.com.pe/afeitadora-portatil-recargable-mod2-razurador-color-azul-101049479/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PHILIPS,"Afeitadora Philips OneBlade QP1424/10 Recortador de Barba",,,,https://www.plazavea.com.pe/afeitadora-philips-oneblade-qp1424-10-recortador-de-barba-101049478/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GAMA,"Afeitadora Gama GSH Sport BECSH0000000157",,,,https://www.plazavea.com.pe/afeitadora-gama-gsh-sport-becsh0000000157-101049476/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GAMA,"Afeitador Gama Sport Gama Sport Gsh987",,,,https://www.plazavea.com.pe/afeitador-gama-sport-gama-sport-gsh987-101039283/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GAMA,"Afeitador Gama Sport GSH987 BECSH0000000286 Azul/Blanco",,,,https://www.plazavea.com.pe/afeitador-gama-sport-gsh987-becsh0000000286-azul-blanco-100980820/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,KEMEI,"Maquina Afeitadora Kemei 3 en 1",,,,https://www.plazavea.com.pe/maquina-afeitadora-kemei-3-en-1-100980387/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GAMA,"Afeitador Gama Sport GSH987 BECSH0000000286 Azul/Blanco",,,,https://www.plazavea.com.pe/afeitador-gama-sport-gsh987-becsh0000000286-azul-blanco-100979375/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,KEMEI,"Afeitadora Shaver Kemei con Patillero Digital KM-2028",,,,https://www.plazavea.com.pe/afeitadora-shaver-kemei-con-patillero-digital-km-2028-100979230/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Delantal o capa para afeitador con chupones",,,,https://www.plazavea.com.pe/delantal-o-capa-para-afeitador-con-chupones-100977135/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,KEMEI,"Afeitadora Shaver Kemei Cord Cordless Digital KM-2027",,,,https://www.plazavea.com.pe/afeitadora-shaver-kemei-cord-cordless-digital-km-2027-100976809/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,KEMEI,"Afeitadora Shaver Kemei Recargable Dorada",,,,https://www.plazavea.com.pe/afeitadora-shaver-kemei-recargable-dorada-100976807/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,BABYLISSPRO,"Trimmer Inalámbrica BabylissPro B59PE FLASHFX",,,,https://www.plazavea.com.pe/trimmer-inalambrica-babylisspro-b59pe-flashfx-100976804/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,KEMEI,"Afeitadora Shaver Kemei Cord Cordless Digital KM-2027",,,,https://www.plazavea.com.pe/afeitadora-shaver-kemei-cord-cordless-digital-km-2027-100976790/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,KEMEI,"Afeitadora Shaver Kemei Recargable Dorada",,,,https://www.plazavea.com.pe/afeitadora-shaver-kemei-recargable-dorada-100976789/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,KEMEI,"Afeitadora Shaver Kemei KM-1102",,,,https://www.plazavea.com.pe/afeitadora-shaver-kemei-km-1102-100976788/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,BABYLISSPRO,"Trimmer Inalámbrica BabylissPro B59PE FLASHFX",,,,https://www.plazavea.com.pe/trimmer-inalambrica-babylisspro-b59pe-flashfx-100976785/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GAMA,"Cortadora de Cabello Gama T742",,,,https://www.plazavea.com.pe/cortadora-de-cabello-gama-t742-100976784/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PANASONIC,"Afeitadora Panasonic ES-SL41- AZUL Uso en seco y mojado",,,,https://www.plazavea.com.pe/afeitadora-panasonic-es-sl41-azul-uso-en-seco-y-mojado-100958152/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PHILIPS,"Cortadora Philips Norelco 3000",,,,"https://www.plazavea.com.pe/cortadora-philips-norelco-3000	-100945099/p",2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Trimmer Kemei Recargable KM-1753",,,,https://www.plazavea.com.pe/trimmer-kemei-recargable-km-1753-100940097/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Maquina De Afeitar Inalambrica Kemei Mas Accesorios PG-2600",,,,https://www.plazavea.com.pe/maquina-de-afeitar-inalambrica-kemei-mas-accesorios-pg-2600-100940096/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Afeitadora Cortadora 3 En 1 Multifunción Kemei Km-6559",,,,https://www.plazavea.com.pe/afeitadora-cortadora-3-en-1-multifuncion-kemei-km-6559-100940095/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Maquina De Afeitar Inalambrica Kemei Km-762",,,,https://www.plazavea.com.pe/maquina-de-afeitar-inalambrica-kemei-km-762-100940094/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"BALANZÉ MEN","Máquina de Afeitar Descartable BALANZÉ MEN Premium 6 Hojas Paquete 3un","3 un",2200203900758,12.90,https://www.plazavea.com.pe/maquinas-descartables-premium-balanze-men-6h-paquete-3un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"BALANZÉ WOMEN","Máquinas Descartables Premium BALANZÉ WOMEN 6 Hojas Paquete 3un","3 un",2200203900741,12.90,https://www.plazavea.com.pe/maquinas-descartables-premium-balanze-women-6h-paquete-3un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"FRUIT OF THE WOKALI","Spray para Limpieza Lubrica y Desinfecta Barber Tools 285 Gramos 3 Unidades",,,,https://www.plazavea.com.pe/spray-para-limpieza-lubrica-y-desinfecta-barber-tools-285-gramos-3-unidades-100919693/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"FRUIT OF THE WOKALI","Spray para Limpieza Lubrica y Desinfecta Barber Tools 285 Gramos 2 Unidades",,,,https://www.plazavea.com.pe/spray-para-limpieza-lubrica-y-desinfecta-barber-tools-285-gramos-2-unidades-100919543/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"KIRKLAND SIGNATURE","Shamppo romero crece pelo + Minoxidil Kirkland",,,,https://www.plazavea.com.pe/shamppo-romero-crece-pelo-minoxidil-kirkland-100917549/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"DR RASHEL","MINOXIDIL Líquido Para Barba & SUERO de Aloe Vera Calmante y Suavizante",,,,https://www.plazavea.com.pe/minoxidil-liquido-para-barba-suero-de-aloe-vera-calmante-y-suavizante-100917548/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"KIRKLAND SIGNATURE","Minoxidil Kirkland LíquidoGotero Genérico frasco Derma Roller System 10 mm",,,,https://www.plazavea.com.pe/minoxidil-kirkland-liquidogotero-generico-frasco-derma-roller-system-10-mm-100917546/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"KIRKLAND SIGNATURE","Minoxidil Kirkland",,,,https://www.plazavea.com.pe/minoxidil-kirkland-100917538/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"NEVADA NATURAL PRODUCTS","Espuma para Afeitar con Aloe Vera Nevada 400ml 2 Unidades","400 ml",,,https://www.plazavea.com.pe/espuma-para-afeitar-con-aloe-vera-nevada-400ml-2-unidades-100907583/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"NEVADA NATURAL PRODUCTS","Espuma para Afeitar con Aloe Vera Nevada 400ml 3 Unidades","400 ml",,,https://www.plazavea.com.pe/espuma-para-afeitar-con-aloe-vera-nevada-400ml-3-unidades-100907253/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"NEVADA NATURAL PRODUCTS","Espuma para Afeitar con Aloe Vera Nevada 400ml","400 ml",,,https://www.plazavea.com.pe/espuma-para-afeitar-con-aloe-vera-nevada-400ml-100907217/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"MINI Rasurador Electrónico Color Verde",,,,https://www.plazavea.com.pe/mini-rasurador-electronico-color-verde-100883641/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"MINI Rasurador Electrónico Color Negro",,,,https://www.plazavea.com.pe/mini-rasurador-electronico-color-negro-100883639/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"KIRKLAND SIGNATURE","Minoxidil Liquido 5 y Dermaroller Kirkland 60ml Renovación Folicular","60 ml",,,https://www.plazavea.com.pe/minoxidil-liquido-5-y-dermaroller-kirkland-60ml-renovacion-folicular-100839795/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"KIRKLAND SIGNATURE","Minoxidil Liquido 5 Kirkland Caja 6 Uds Crecimiento del Vello Facial",,,,https://www.plazavea.com.pe/minoxidil-liquido-5-kirkland-caja-6-uds-crecimiento-del-vello-facial-100839794/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"KIRKLAND SIGNATURE","Minoxidil Liquido 5 Kirkland 60ml Crecimiento del Vello Facial","60 ml",,,https://www.plazavea.com.pe/minoxidil-liquido-5-kirkland-60ml-crecimiento-del-vello-facial-100839793/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"KIRKLAND SIGNATURE","Minoxidil Liquido 5 Kirkland 3 Uds Crecimiento del Vello Facial",,,,https://www.plazavea.com.pe/minoxidil-liquido-5-kirkland-3-uds-crecimiento-del-vello-facial-100839792/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"KIRKLAND SIGNATURE","Minoxidil Liquido 5 Kirkland 2 Uds Crecimiento del Vello Facial",,,,https://www.plazavea.com.pe/minoxidil-liquido-5-kirkland-2-uds-crecimiento-del-vello-facial-100839791/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Afeitadora y Cortadora de Cabello Sonar 3 en 1",,,,https://www.plazavea.com.pe/afeitadora-y-cortadora-de-cabello-sonar-3-en-1-100755537/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GAMA,"Depilador Corporal Eléctrico SkinPro Rosado",,,,https://www.plazavea.com.pe/depilador-corporal-electrico-skinpro-rosado-100702288/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,PHILIPS,"Afeitadora Multiusos Philips Norelco Serie 3000",,,,https://www.plazavea.com.pe/afeitadora-multiusos-philips-norelco-serie-3000-100702286/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GENÉRICO,"Afeitador Sonar 6027 Azul + Crema de Afeitar xtracare 360 gr - para piel sensible","360 gr",,,https://www.plazavea.com.pe/afeitador-sonar-6027-azul---crema-de-afeitar-xtracare-360-gr---para-piel-sensible-100543700/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,LEA,"Máquina de Afeitar LEA Women Bikini Blíster 3un","3 un",8410737002031,15.90,https://www.plazavea.com.pe/maquina-de-afeitar-lea-women-bikini-blister-3un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,LEA,"Loción para Después del Afeitado LEA Piel Sensible Frasco 125ml","125 ml",8410737003960,29.90,https://www.plazavea.com.pe/locion-after-shave-lea-piel-sensible-frasco-125ml/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,BALANZÉ,"Máquina de Afeitar BALANZÉ Men Paquete 5un","5 un",2200201977103,2.50,https://www.plazavea.com.pe/maquina-para-afeitar-balanze-men-paquete-5un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GILLETTE,"Espuma de Afeitar GILLETTE Sensitive para Hombres con Piel Sensible Frasco 57ml","57 ml",7500435188463,12.90,https://www.plazavea.com.pe/espuma-de-afeitar-gillette-sensitive-para-hombres-con-piel-sensible-frasco-57ml/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,BALANZÉ,"Máquina de Afeitar BALANZÉ para Hombre 4 Hojas Paquete 2un","2 un",2200201977066,4.90,https://www.plazavea.com.pe/maquina-de-afeitar-balanze-para-hombre-4-hojas-paquete-2un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,YANBAL,"Arom Gel After Shave Masculino Yanbal",,,,https://www.plazavea.com.pe/arom-gel-after-shave-masculino-yanbal-99993304/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,BALANZÉ,"Máquina de Afeitar BALANZÉ para Hombre 3 Hojas Paquete 4un","4 un",2200201977035,5.90,https://www.plazavea.com.pe/maquina-de-afeitar-balanze-para-hombre-3-hojas-paquete-4un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,LEA,"Máquina de Afeitar LEA Premium 2 Hojas Paquete 4un","4 un",8410737000129,8.90,https://www.plazavea.com.pe/maquina-de-afeitar-lea-premium-2-hojas-paquete-4un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,NIVEA,"Espuma de Afeitar NIVEA Deep Frasco 200ml","200 ml",4005900496447,37.90,https://www.plazavea.com.pe/espuma-de-afeitar-nivea-men-deep-frasco-200ml/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,NIVEA,"Bálsamo para Después del Afeitado NIVEA Men Deep Frasco 100ml","100 ml",,44.50,https://www.plazavea.com.pe/balsamo-after-shave-nivea-men-deep-frasco-100ml/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,HND,"Dc Comics Batman Missions Máscara Básica HND - H Men Bálsamos post Afeitado",,,,https://www.plazavea.com.pe/hnd---h-men-balsamos-post-afeitado-99924588/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,AVON,"Máquina para Afeitar Femenino",,,,https://www.plazavea.com.pe/maquina-para-afeitar-femenino-99920576/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,LEA,"Máquina de Afeitar LEA 3 Hojas Premium Paquete 2un","2 un",8410737004356,9.90,https://www.plazavea.com.pe/maquina-de-afeitar-lea-3-hojas-premium-paquete-2un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GILLETTE,"Gel de Afeitar GILLETTE Extra Comfort Frasco 71g","71 g",7506339395518,13.90,https://www.plazavea.com.pe/gel-de-afeitar-gillette-extra-comfort-frasco-71g/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,"THE BARBERIA","Gel de Afeitar THE BARBERIA Aloe Vera y Cúrcuma Frasco 150ml","150 ml",7750075049581,17.90,https://www.plazavea.com.pe/gel-de-afeitar-the-barberia-aloe-vera-y-curcuma-tubo-150ml/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,LEA,"Máquina de Afeitar LEA Premium 3 Paquete 4un","4 un",8410737000099,15.50,https://www.plazavea.com.pe/maquina-de-afeitar-lea-premium-3-paquete-4un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GILLETTE,"Máquina de Afeitar GILLETTE Fusion 5 Paquete 1un","1 un",7500435132008,23.90,https://www.plazavea.com.pe/maquina-de-afeitar-gillette-fusion-5-paquete-1un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GILLETTE,"Repuestos para Máquina de Afeitar GILLETTE Proshield con 5 Cuchillas Blíster 2un","2 un",7702018382330,44.90,https://www.plazavea.com.pe/repuesto-para-maquina-de-afeitar-gillete-fusion-proshield-caja-2un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GILLETTE,"Máquina de Afeitar Recargable GILLETTE Proshield Blíster 1un","1 un",7702018382323,44.90,https://www.plazavea.com.pe/maquina-de-afeitar-gillette-fusion-proshield-paquete-1un/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,NIVEA,"Espuma de Afeitar NIVEA Men Protect & Care Frasco 200ml","200 ml",4005900071279,37.90,https://www.plazavea.com.pe/espuma-de-afeitar-nivea-men-protect-care-frasco-200ml/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,NIVEA,"Loción para Hombre NIVEA Bálsamo Regenerador Frasco 100ml","100 ml",,44.50,https://www.plazavea.com.pe/locion-nivea-men-balsamo-regenerador-frasco-100ml/p,2026-09-08
PLAZAVEA,"HIGIENE PERSONAL",AFEITADO,,GILLETTE,"Máquina de Afeitar GILLETTE Mach3 Sensitive Paquete 1un","1 un",7702018037803,27.90,https://www.plazavea.com.pe/maquina-de-afeitar-gillette-mach3-sensitive-paquete-1un/p,2026-09-08
