codigo_interno,codigo_barras,descripcion,categoria,subcategoria,producto_tipo,unidad,marca,presentacion,operacion,afecto_isc,afecto_ivap,requiere_revision_tributaria,precio_compra,precio_venta,fecha_vencimiento,tipo_producto,foto,detraccion,stock_minimo,fuente,url_fuente
BEB-DEP-000038,7502268547127,"Bebida Con Electrolitos Electrolife Fresa Botella 625 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Electrolife,"625 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-con-electrolitos-electrolife-fresa-botella-625ml-998007/p
BEB-DEP-000035,7502268547011,"Bebida Con Electrolitos Electrolife Fresa Kiwi Botella 625 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Electrolife,"625 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-con-electrolitos-electrolife-fresa-kiwi-botella-625ml-998010/p
BEB-DEP-000031,7502316490924,"Bebida Con Electrolitos Electrolife Maracuyá Botella 625 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Electrolife,"625 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-con-electrolitos-electrolife-maracuya-botella-625ml-1029878/p
BEB-DEP-000037,7502268546991,"Bebida Con Electrolitos Electrolife Naranja Mandarina Botella 625 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Electrolife,"625 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-con-electrolitos-electrolife-naranja-mandarina-botella-625ml-998008/p
BEB-DEP-000028,7502316492102,"Bebida Con Electrolitos Electrolife Ponche de Frutas Botella 625 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Electrolife,"625 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-con-electrolitos-electrolife-ponche-de-frutas-botella-625ml-1037321/p
BEB-DEP-000036,7502268547004,"Bebida Con Electrolitos Electrolife Uva Botella 625 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Electrolife,"625 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-con-electrolitos-electrolife-uva-botella-625ml-998009/p
BEB-DEP-000003,7750182008761,"Bebida Con Gas San Luis Sabor Arándano Botella 625 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,"San Luis","625 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-con-gas-san-luis-sabor-ar-ndano-botella-625ml-998023003/p
BEB-DEP-000024,7750481750033,"Bebida Gasificada Life SOS Antienvejecimiento Lata 355 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,"Life Sos","355 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-gasificada-life-sos-antienvejecimiento-lata-355ml-1056210/p
BEB-DEP-000018,7502316492096,"Bebida Hidratante Electrolife Manzana Verde Botella 625 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Electrolife,"625 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-hidratante-electrolife-manzana-verde-botella-625ml-1051642/p
BEB-DEP-000026,7750182008808,"Bebida Hidratante Powerade Ion4 Mora Botella 1 L",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Powerade,"1 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-hidratante-powerade-ion4-mora-botella-1l-736691002/p
BEB-DEP-000008,7750670020503,"Bebida Rehidratante Dilyte Blueberry Botella 650 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Dilyte,"650 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-rehidratante-dilyte-blueberry-botella-650ml-1029877001/p
BEB-DEP-000007,7750670020510,"Bebida Rehidratante Dilyte Fresa Kiwi Botella 650 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Dilyte,"650 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-rehidratante-dilyte-fresa-kiwi-botella-650ml-1029877003/p
BEB-DEP-000030,7750670020497,"Bebida Rehidratante Dilyte Manzana Botella 650 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Dilyte,"650 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-rehidratante-dilyte-manzana-botella-650ml-1029877002/p
BEB-DEP-000002,7750670020992,"Bebida Rehidratante Dilyte Sin Azúcar Apple Ice Botella 650 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Dilyte,"650 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-rehidratante-dilyte-sin-azucar-apple-ice-botella-650ml-1066100001/p
BEB-DEP-000001,7750670021005,"Bebida Rehidratante Dilyte Sin Azúcar Naranja Mandarina Botella 650 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Dilyte,"650 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-rehidratante-dilyte-sin-az-car-naranja-mandarina-botella-650ml-1066100002/p
BEB-DEP-000074,7750670022033,"Bebida Rehidratante Dilyte Surtido Botella 650 ml Paquete 4 un",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Dilyte,"650 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-rehidratante-dilyte-surtido-botella-650ml-paquete-4un-20652361/p
BEB-DEP-000006,7750670021012,"Bebida Rehidratante Dilyte Uva Botella 650 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Dilyte,"650 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-rehidratante-dilyte-uva-botella-650ml-1066100003/p
BEB-DEP-000049,7759307015264,"Bebida Rehidratante Electrolight Fresa Botella 473 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Electrolight,"473 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-rehidratante-electrolight-fresa-botella-473-ml/p
BEB-DEP-000100,7759307005197,"Bebida Rehidratante Electrolight Fresa Botella 475 ml",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Electrolight,"475 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-rehidratante-electrolight-fresa-botella-475ml/p
BEB-DEP-000150,7759307011723,"Bebida Rehidratante Electrolight Fresa, Mora y Manzana Botella 475 ml Paquete 6 un",BEBIDAS,"BEBIDAS DEPORTIVAS",,UNIDAD,Electrolight,"475 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-rehidratante-electrolight-fresa-mora-y-manzana-botella-475ml-paquete-6un/p
BEB-ENE-000048,7751731006559,"Bebida Energizante 360 Gamer Botella 300 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,360,"300 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-360-gamer-botella-300ml/p
BEB-ENE-000047,7751731006467,"Bebida Energizante 360 Maracuyá Botella 300 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,360,"300 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-360-maracuya-botella-300ml/p
BEB-ENE-000022,9002490100490,"Bebida Energizante RED Bull Lata 250 ml Paquete 4 un",BEBIDAS,ENERGIZANTES,,UNIDAD,"Red Bull","250 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-red-bull-paquete-4un-lata-250ml/p
BEB-ENE-000057,9002490200381,"Bebida Energizante RED Bull Sugarfree Lata 250 ml Paquete 4 un",BEBIDAS,ENERGIZANTES,,UNIDAD,"Red Bull","250 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-red-bull-sugarfree-paquete-4un-lata-250ml/p
BEB-ENE-000020,9002490232627,"Bebida Energizante Red Bull Lata 250 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,"Red Bull","250 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-energizante-red-bull-lata-250-ml/p
BEB-ENE-000017,9002490223076,"Bebida Energizante Red Bull Lata 355 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,"Red Bull","355 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-energizante-red-bull-lata-355-ml/p
BEB-ENE-000019,9002490206710,"Bebida Energizante Red Bull Sugar Free Lata 250 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,"Red Bull","250 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-energizante-red-bull-sugar-free-lata-250-ml/p
BEB-ENE-000007,9002490271725,"Bebida Energizante Redbull The Green Edition Lata 250 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,"Red Bull","250 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-energizante-redbull-the-green-edition-lata-250ml-1013827/p
BEB-ENE-000010,9002490266325,"Bebida Energizante Redbull The Red Edition Lata 250 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,"Red Bull","250 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-energizante-redbull-the-red-edition-lata-250ml/p
BEB-ENE-000051,7750670016926,"Bebida Energizante Sin Azúcar Volt Botella 300 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"300 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-sin-azucar-volt-botella-300ml/p
BEB-ENE-000002,7750670021661,"Bebida Energizante Volt 300 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"300 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-energizante-volt-300ml/p
BEB-ENE-000045,7750670020749,"Bebida Energizante Volt Blue Maca Lata 473 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"473 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-volt-blue-maca-lata-473ml/p
BEB-ENE-000025,7750670021678,"Bebida Energizante Volt Blueberry Lata 473 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"473 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-volt-blueberry-lata-473ml-20638621/p
BEB-ENE-000093,7750670014960,"Bebida Energizante Volt Colágeno y Aloe Vera Botella 300 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"300 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-volt-colageno-y-aloe-vera-botella-300ml/p
BEB-ENE-000090,7750670016896,"Bebida Energizante Volt Dark Botella 300 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"300 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-volt-dark-botella-300ml/p
BEB-ENE-000059,7750670020886,"Bebida Energizante Volt Energy Fans Citrus Lata 473 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"473 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-energizante-volt-energy-fans-citrus-lata-473ml-987579004/p
BEB-ENE-000061,7750670019279,"Bebida Energizante Volt Gamer Ponche de Frutas Lata 473 ml Energizante Volt Lata 473 ml , Gamer",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"473 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-energizante-volt-gamer-ponche-de-frutas-lata-473ml-987579003/p
BEB-ENE-000078,7750670016063,"Bebida Energizante Volt Ginseng Lata 355 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"355 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-volt-ginseng-lata-355ml/p
BEB-ENE-000097,7750670021654,"Bebida Energizante Volt Ginseng Lata 473 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"473 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-energizante-volt-ginseng-lata-473ml-987579001/p
BEB-ENE-000118,7750670012300,"Bebida Energizante Volt Lata 473 ml",BEBIDAS,ENERGIZANTES,,UNIDAD,Volt,"473 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-energizante-volt-lata-473ml/p
BEB-GAS-000099,7801610333167,"Agua Tónica Schweppes Lata 310 ml",BEBIDAS,GASEOSAS,,UNIDAD,Schweppes,"310 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/agua-tonica-schweppes-lata-310ml-1027132/p
BEB-GAS-000090,810063710088,"Bebida Prebiótica Gasificada Poppi Cherry  Limeade Lata 355 ml",BEBIDAS,GASEOSAS,,UNIDAD,Poppi,"355 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-prebi-tica-gasificada-poppi-cherry-limeade-lata-355ml-1048519/p
BEB-GAS-000091,724190812877,"Bebida Prebiótica Gasificada Poppi Orange Lata 355 ml",BEBIDAS,GASEOSAS,,UNIDAD,Poppi,"355 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-prebi-tica-gasificada-poppi-orange-lata-355ml-1048518/p
BEB-GAS-000262,7750670015042,"Big Cola Gaseosa BIG Kola Botella 1.035 L",BEBIDAS,GASEOSAS,,UNIDAD,"Big Cola","1.035 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/gaseosa-big-kola-botella-1-035l/p
BEB-GAS-000136,7750182008334,"Coca-Cola Gaseosas Multisabor Botella 300 ml Paquete 12 un",BEBIDAS,GASEOSAS,,UNIDAD,Coca-Cola,"300 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/gaseosas-multisabor-botella-300ml-paquete-12un/p
BEB-GAS-000125,7751912000130,"Concordia Naranja Botella 500 ml",BEBIDAS,GASEOSAS,,UNIDAD,Concordia,"500 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/concordia-naranja-botella-500-ml-2/p
BEB-GAS-000076,7751912360272,"Gaseosa 7 Up Botella 1.5 L",BEBIDAS,GASEOSAS,,UNIDAD,7UP,"1.5 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-7-up-botella-1-5-l-3828/p
BEB-GAS-000022,7751580000982,"Gaseosa 7 Up Botella 3 L",BEBIDAS,GASEOSAS,,UNIDAD,7UP,"3 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-7-up-botella-3-l-2/p
BEB-GAS-000128,7751580000470,"Gaseosa 7 Up Botella 750 ml",BEBIDAS,GASEOSAS,,UNIDAD,7UP,"750 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-7-up-botella-750-ml-2/p
BEB-GAS-000113,7751580001040,"Gaseosa 7up Botella 355 ml",BEBIDAS,GASEOSAS,,UNIDAD,7UP,"355 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-7up-botella-355-ml-2/p
BEB-GAS-000360,7750670003520,"Gaseosa Big Cola Botella 1.7 L",BEBIDAS,GASEOSAS,,UNIDAD,"Big Cola","1.7 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-big-cola-botella-1-7l/p
BEB-GAS-000284,7750670016193,"Gaseosa Big Cola Botella 3.03 L",BEBIDAS,GASEOSAS,,UNIDAD,"Big Cola","3.03 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-big-cola-botella-3-03-l-754132/p
BEB-GAS-000378,7750670007047,"Gaseosa Big Cola Botella 400 ml",BEBIDAS,GASEOSAS,,UNIDAD,"Big Cola","400 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-big-cola-botella-400ml-gaseosa-big-cola-botella-400ml/p
BEB-GAS-000351,7750670018142,"Gaseosa Big Cola Lata 355 ml",BEBIDAS,GASEOSAS,,UNIDAD,"Big Cola","355 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-big-cola-lata-355ml-1036148/p
BEB-GAS-000497,7750031000861,"Gaseosa Cassinelli Sabor A Limón Botella 300 ml",BEBIDAS,GASEOSAS,,UNIDAD,Cassinelli,"300 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/gaseosa-cassinelli-sabor-a-limon-botella-300ml/p
BEB-GAS-000496,7750031000472,"Gaseosa Cassinelli Sabor A Naranja Botella 300 ml",BEBIDAS,GASEOSAS,,UNIDAD,Cassinelli,"300 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/gaseosa-cassinelli-sabor-a-naranja-botella-300ml/p
BEB-GAS-000272,7750182001236,"Gaseosa Coca Cola Botella 1 L",BEBIDAS,GASEOSAS,,UNIDAD,Coca-Cola,"1 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-coca-cola-botella-1l-2/p
BEB-GAS-000298,7750182102766,"Gaseosa Coca Cola Botella 1.5 L",BEBIDAS,GASEOSAS,,UNIDAD,Coca-Cola,"1.5 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-coca-cola-botella-1-5l-2-2/p
BEB-GAS-000297,7750182000796,"Gaseosa Coca Cola Botella 2.25 L",BEBIDAS,GASEOSAS,,UNIDAD,Coca-Cola,"2.25 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-coca-cola-botella-2-25-lt-2/p
BEB-GAS-000294,7750182005678,"Gaseosa Coca Cola Original 3 L + Gaseosa Inca Kola Original 3 L 2 un",BEBIDAS,GASEOSAS,,UNIDAD,"Inca Kola","3 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/gaseosa-coca-cola-original-3l-gaseosa-inca-kola-original-3l-2un-722253/p
BEB-JUG-000116,8809041420929,"Bebida Aloe Vera King 500 ml Original Okf",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Okf,"500 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-aloe-vera-king-500ml-original-okf/p
BEB-JUG-000115,8809041426556,"Bebida Aloe Vera King Piña 500 ml Okf",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Okf,"500 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-aloe-vera-king-pina-500ml-okf/p
BEB-JUG-000117,7750670017107,"Bebida Bio Aloe Uva Botella 500 ml",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,"Bio Aloe","500 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-bio-aloe-uva-botella-500ml-700642001/p
BEB-JUG-000086,7751271033879,"Bebida Casera Gloria Limonada Botella 320 ml",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Gloria,"320 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-casera-gloria-limonada-botella-320ml-1009394002/p
BEB-JUG-000165,7750670017787,"Bebida Cifrut Citrus Punch Botella 350 ml",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Cifrut,"350 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-cifrut-citrus-punch-botella-350ml/p
BEB-JUG-000166,7750670017794,"Bebida Cifrut Fruit Punch Botella 350 ml",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Cifrut,"350 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-cifrut-fruit-punch-botella-350ml/p
BEB-JUG-000131,844793010071,"Bebida Con Aloe Sappe 300 ml",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Sappe,"300 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-con-aloe-sappe-300-ml/p
BEB-JUG-000128,844793010514,"Bebida Con Aloe Vera Sappe Uva Botella 1 L",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Sappe,"1 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-con-aloe-vera-sappe-uva-botella-1-l/p
BEB-JUG-000085,7751271033350,"Bebida Durazno Gloria Caja 500 ml",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Gloria,"500 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-durazno-gloria-caja-500ml-1015348001/p
BEB-JUG-000145,7750182007283,"Bebida Frugos Citrus Fresh Naranja Botella 3 L",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"3 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-citrus-fresh-naranja-botella-3l/p
BEB-JUG-000355,7750182007429,"Bebida Frugos DEL Valle Fruit Punch Botella 3 L",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"3 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-fresh-fruit-punch-de-manzana-botella-3l/p
BEB-JUG-000155,7750182006521,"Bebida Frugos Fresh Citrus Naranja Botella 1.5 L",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"1.5 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-fresh-citrus-naranja-botella-1-5l/p
BEB-JUG-000170,7750182007108,"Bebida Frugos Fresh Fruit Punch Botella 1.5 L",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"1.5 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-fresh-fruit-punch-botella-1-5l/p
BEB-JUG-000174,7750182007290,"Bebida Frugos Fresh Sabor A Manzana Botella 500 ml",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"500 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-fresh-sabor-a-manzana-botella-500ml/p
BEB-JUG-000138,7750182008396,"Bebida Frugos Sabor A Durazno Caja 1.45 L",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"1.45 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-sabor-a-durazno-caja-1-45l/p
BEB-JUG-000141,7750182008617,"Bebida Frugos Sabor A Durazno Paquete 1 un + Bebida Frugos Naranja Paquete 2 un Caja 970 ml",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"1 un",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-sabor-a-durazno-paquete-1unbebida-frugos-naranja-paquete-2un-caja-970ml/p
BEB-JUG-000144,7750182008365,"Bebida Frugos Sabor A Mango Caja 970 ml",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"970 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-sabor-a-mango-caja-970ml/p
BEB-JUG-000143,7750182008402,"Bebida Frugos Sabor A Manzana Caja 1.45 L",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"1.45 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-sabor-a-manzana-caja-1-45l/p
BEB-JUG-000140,7750182008419,"Bebida Frugos Sabor A Naranja Caja 1.45 L",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"1.45 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-sabor-a-naranja-caja-1-45l/p
BEB-JUG-000339,7750182008341,"Bebida Frugos Sabor A Naranja Caja 970 ml",BEBIDAS,"JUGOS Y NECTARES",,UNIDAD,Frugos,"970 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,PLAZAVEA,https://www.plazavea.com.pe/bebida-frugos-sabor-a-naranja-caja-970ml/p
BEB-TEA-000012,7751731004180,"Bebida A Base de Té Drink T Limón Botella 330 ml",BEBIDAS,"TE E INFUSIONES LISTAS",,UNIDAD,"Drink T","330 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-a-base-de-t-drink-t-lim-n-botella-330ml-968760001-2/p
BEB-TEA-000009,7750670013475,"Bebida de Té Verde Sabor Limón Free Tea Botella 500 ml",BEBIDAS,"TE E INFUSIONES LISTAS",,UNIDAD,"Free Tea","500 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/bebida-de-te-verde-sabor-limon-free-tea-botella-500ml/p
BEB-TEA-000014,7750670012164,"Free Tea Limon Frasco Vidrio 450 ml",BEBIDAS,"TE E INFUSIONES LISTAS",,UNIDAD,"Free Tea","450 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/free-tea-limon-frasco-vidrio-450-ml-2/p
BEB-TEA-000015,7750670012171,"Free Tea Limon Light Frasco Vidrio 450 ml",BEBIDAS,"TE E INFUSIONES LISTAS",,UNIDAD,"Free Tea","450 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/free-tea-limon-light-frasco-vidrio-450-ml-2/p
BEB-TEA-000001,7401020616548,"Té Frío Sabor Durazno Lipton Botella 500 ml",BEBIDAS,"TE E INFUSIONES LISTAS",,UNIDAD,Lipton,"500 ml",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/t-fr-o-sabor-durazno-lipton-botella-500ml-1034284001/p
BEB-TEA-000011,8410261720920,"Té Frío Sabor Limón Don Simon 1.5 L",BEBIDAS,"TE E INFUSIONES LISTAS",,UNIDAD,"Don Simon","1.5 L",GRAVADO,0,0,1,,,,PRODUCTO,,0,,METRO,https://www.metro.pe/te-frio-sabor-limon-don-simon-1-5l-2-2/p
